RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,BUILDING AGE,SALE_YEAR,SALE_MONTH,TOTAL SQUARE FEET,SALE YEAR,SALE MONTH,SALE DAY
1,0,1,3000.0,1640.0,1930,1,440000.0,93,2016,10,30001640.0,2016,10,28
1,0,1,4000.0,1358.0,1950,1,520000.0,73,2016,10,40001358.0,2016,10,31
1,0,1,4000.0,1960.0,1950,1,535000.0,73,2016,9,40001960.0,2016,9,19
1,0,1,5888.0,1221.0,1915,1,448000.0,108,2017,2,58881221.0,2017,2,17
1,0,1,2325.0,1008.0,1920,1,445000.0,103,2017,2,23251008.0,2017,2,28
1,0,1,2325.0,858.0,1920,1,380000.0,103,2017,4,2325858.0,2017,4,27
1,0,1,4030.0,1345.0,1920,1,490000.0,103,2017,6,40301345.0,2017,6,15
1,0,1,6000.0,1170.0,1950,1,365000.0,73,2016,12,60001170.0,2016,12,22
1,0,1,4000.0,1120.0,1940,1,496000.0,83,2017,8,40001120.0,2017,8,14
1,0,1,3360.0,1536.0,2002,1,500000.0,21,2017,7,33601536.0,2017,7,31
1,0,1,4000.0,1050.0,1950,1,495000.0,73,2016,12,40001050.0,2016,12,9
1,0,1,2167.0,955.0,1935,1,375000.0,88,2016,9,2167955.0,2016,9,7
1,0,1,4000.0,1900.0,1930,1,278500.0,93,2017,1,40001900.0,2017,1,18
1,0,1,4000.0,1038.0,1945,1,555000.0,78,2017,6,40001038.0,2017,6,16
1,0,1,4000.0,1038.0,1945,1,180000.0,78,2017,2,40001038.0,2017,2,13
1,0,1,4000.0,300.0,1950,1,365700.0,73,2017,2,4000300.0,2017,2,17
1,0,1,2158.0,1672.0,1940,1,422300.0,83,2017,4,21581672.0,2017,4,3
1,0,1,2158.0,1672.0,1940,1,635000.0,83,2017,5,21581672.0,2017,5,23
1,0,1,4000.0,882.0,1930,1,184500.0,93,2017,5,4000882.0,2017,5,10
1,0,1,3000.0,1260.0,1935,1,409000.0,88,2017,4,30001260.0,2017,4,19
1,0,1,3000.0,1260.0,1935,1,425250.0,88,2017,4,30001260.0,2017,4,13
1,0,1,3000.0,1566.0,1940,1,450000.0,83,2017,2,30001566.0,2017,2,13
1,0,1,3000.0,1056.0,1940,1,475000.0,83,2017,3,30001056.0,2017,3,3
1,0,1,3442.0,1144.0,1940,1,315000.0,83,2016,9,34421144.0,2016,9,28
1,0,1,3442.0,704.0,1940,1,180000.0,83,2017,3,3442704.0,2017,3,13
1,0,1,3000.0,1056.0,1925,1,454000.0,98,2017,4,30001056.0,2017,4,27
1,0,1,3400.0,840.0,1960,1,170000.0,63,2017,7,3400840.0,2017,7,11
1,0,1,3400.0,672.0,1960,1,260000.0,63,2017,1,3400672.0,2017,1,25
1,0,1,1800.0,1683.0,1955,1,440000.0,68,2016,11,18001683.0,2016,11,1
1,0,1,4000.0,900.0,1945,1,400000.0,78,2016,12,4000900.0,2016,12,8
1,0,1,4000.0,1095.0,1945,1,367094.0,78,2016,12,40001095.0,2016,12,15
1,0,1,3000.0,1528.0,1930,1,435000.0,93,2016,11,30001528.0,2016,11,21
1,0,1,5492.0,1665.0,1930,1,244500.0,93,2016,10,54921665.0,2016,10,11
1,0,1,4000.0,1125.0,1950,1,475000.0,73,2016,12,40001125.0,2016,12,14
1,0,1,4100.0,1205.0,1945,1,345725.0,78,2016,11,41001205.0,2016,11,22
1,0,1,4100.0,1188.0,1945,1,486000.0,78,2016,9,41001188.0,2016,9,1
1,0,1,4000.0,1240.0,1950,1,478000.0,73,2017,4,40001240.0,2017,4,25
1,0,1,3900.0,1225.0,1950,1,470000.0,73,2017,2,39001225.0,2017,2,10
1,0,1,4000.0,1225.0,1950,1,256500.0,73,2017,4,40001225.0,2017,4,19
1,0,1,4180.0,1181.0,1950,1,475000.0,73,2017,2,41801181.0,2017,2,23
1,0,1,2875.0,1152.0,1950,1,423000.0,73,2017,1,28751152.0,2017,1,27
1,0,1,4300.0,1464.0,1950,1,459000.0,73,2016,12,43001464.0,2016,12,7
1,0,1,4000.0,1385.0,1945,1,478000.0,78,2017,8,40001385.0,2017,8,8
1,0,1,4000.0,1307.0,1945,1,280250.0,78,2017,1,40001307.0,2017,1,26
2,0,2,3000.0,2200.0,2002,1,800000.0,21,2016,9,30002200.0,2016,9,27
2,0,2,1660.0,2200.0,2002,1,790000.0,21,2016,11,16602200.0,2016,11,29
2,0,2,3617.0,2200.0,2002,1,725000.0,21,2016,12,36172200.0,2016,12,16
2,0,2,1763.0,2200.0,2002,1,729000.0,21,2017,1,17632200.0,2017,1,11
2,0,2,1680.0,1840.0,1945,1,708000.0,78,2017,6,16801840.0,2017,6,27
2,0,2,3325.0,1541.0,1920,1,578000.0,103,2016,12,33251541.0,2016,12,19
2,0,2,4375.0,1530.0,1925,1,565000.0,98,2017,2,43751530.0,2017,2,24
2,0,2,5000.0,2484.0,1930,1,180000.0,93,2016,9,50002484.0,2016,9,9
2,0,2,3100.0,2045.0,1930,1,545000.0,93,2016,10,31002045.0,2016,10,26
2,1,3,2400.0,3322.0,1916,1,820000.0,107,2016,9,24003322.0,2016,9,28
2,1,3,1656.0,2010.0,1931,1,530000.0,92,2017,3,16562010.0,2017,3,10
2,1,3,1764.0,2640.0,1931,1,485000.0,92,2017,7,17642640.0,2017,7,10
2,0,2,2750.0,1312.0,1920,1,460000.0,103,2017,6,27501312.0,2017,6,28
2,0,2,2500.0,1280.0,1930,1,525000.0,93,2017,6,25001280.0,2017,6,16
2,0,2,2775.0,1504.0,1920,1,485000.0,103,2017,7,27751504.0,2017,7,11
2,0,2,2880.0,1689.0,1930,1,450000.0,93,2016,9,28801689.0,2016,9,21
2,0,2,3040.0,1520.0,1925,1,670000.0,98,2017,7,30401520.0,2017,7,18
2,0,2,2400.0,1280.0,1920,1,575000.0,103,2016,11,24001280.0,2016,11,29
2,0,2,4200.0,1321.0,1955,1,500000.0,68,2016,10,42001321.0,2016,10,6
2,0,2,2200.0,2227.0,1955,1,630000.0,68,2016,12,22002227.0,2016,12,29
2,0,2,1890.0,1658.0,1965,1,390000.0,58,2017,7,18901658.0,2017,7,14
2,0,2,5000.0,2540.0,1920,1,586000.0,103,2016,9,50002540.0,2016,9,9
2,0,2,3700.0,1584.0,1920,1,300000.0,103,2017,3,37001584.0,2017,3,16
2,0,2,6000.0,1726.0,1910,1,725000.0,113,2017,3,60001726.0,2017,3,13
2,0,2,4000.0,2388.0,1920,1,650000.0,103,2017,8,40002388.0,2017,8,11
2,0,2,2100.0,1420.0,1925,1,610000.0,98,2017,8,21001420.0,2017,8,18
2,0,2,1800.0,1224.0,1940,1,499999.0,83,2016,9,18001224.0,2016,9,27
2,1,3,2450.0,2536.0,1931,1,720000.0,92,2017,7,24502536.0,2017,7,13
2,0,2,2800.0,1600.0,1960,1,465000.0,63,2017,8,28001600.0,2017,8,3
2,0,2,2800.0,1600.0,1960,1,545900.0,63,2016,12,28001600.0,2016,12,21
2,1,3,1910.0,2200.0,1931,1,545000.0,92,2017,6,19102200.0,2017,6,23
2,0,2,4680.0,1804.0,1925,1,610000.0,98,2016,11,46801804.0,2016,11,29
2,1,3,2020.0,2400.0,1925,1,645000.0,98,2016,10,20202400.0,2016,10,18
2,0,2,2500.0,1670.0,1930,1,636525.0,93,2017,3,25001670.0,2017,3,17
2,0,2,3750.0,2150.0,1989,1,600000.0,34,2017,7,37502150.0,2017,7,7
2,0,2,4167.0,2350.0,1960,1,725000.0,63,2017,4,41672350.0,2017,4,18
2,0,2,3830.0,1953.0,1920,1,435000.0,103,2016,9,38301953.0,2016,9,20
2,0,2,4428.0,1488.0,1925,1,660000.0,98,2016,11,44281488.0,2016,11,29
2,0,2,10792.0,2519.0,1925,1,550000.0,98,2016,11,107922519.0,2016,11,16
2,0,2,2670.0,1680.0,1950,1,580000.0,73,2017,2,26701680.0,2017,2,17
2,0,2,5000.0,1813.0,1925,1,740000.0,98,2017,1,50001813.0,2017,1,27
2,0,2,3000.0,2160.0,1930,1,450000.0,93,2016,9,30002160.0,2016,9,22
2,0,2,4800.0,1449.0,1965,1,450000.0,58,2017,3,48001449.0,2017,3,7
2,0,2,3150.0,1883.0,1930,1,665000.0,93,2017,2,31501883.0,2017,2,24
2,0,2,3000.0,1681.0,1930,1,665000.0,93,2017,3,30001681.0,2017,3,30
2,0,2,3000.0,1312.0,1930,1,440000.0,93,2016,11,30001312.0,2016,11,30
2,0,2,3000.0,1680.0,1930,1,699920.0,93,2016,11,30001680.0,2016,11,14
2,0,2,2400.0,1056.0,1930,1,310000.0,93,2017,2,24001056.0,2017,2,14
2,0,2,1900.0,1560.0,1965,1,405000.0,58,2017,7,19001560.0,2017,7,28
2,0,2,3600.0,1672.0,1930,1,660000.0,93,2017,4,36001672.0,2017,4,26
2,0,2,3000.0,1672.0,1930,1,570000.0,93,2016,12,30001672.0,2016,12,20
2,0,2,3000.0,1812.0,1930,1,405600.0,93,2017,3,30001812.0,2017,3,31
2,0,2,4332.0,1772.0,1920,1,428000.0,103,2017,3,43321772.0,2017,3,24
2,1,3,1680.0,2232.0,1925,1,625000.0,98,2016,12,16802232.0,2016,12,29
2,1,3,1359.0,2356.0,1925,1,485000.0,98,2017,4,13592356.0,2017,4,28
2,1,3,1359.0,2356.0,1925,1,380000.0,98,2017,1,13592356.0,2017,1,26
2,0,2,2964.0,2026.0,2001,1,500000.0,22,2016,11,29642026.0,2016,11,30
2,0,2,3004.0,1842.0,1925,1,450400.0,98,2016,12,30041842.0,2016,12,19
2,0,2,3000.0,1408.0,1945,1,440000.0,78,2016,12,30001408.0,2016,12,19
2,0,2,4480.0,1108.0,1960,1,795000.0,63,2017,4,44801108.0,2017,4,11
2,0,2,2016.0,1734.0,1940,1,425000.0,83,2017,7,20161734.0,2017,7,21
2,0,2,4760.0,1700.0,1950,1,689000.0,73,2017,5,47601700.0,2017,5,8
2,0,2,4760.0,1700.0,1950,1,350000.0,73,2016,12,47601700.0,2016,12,19
2,0,2,2200.0,1476.0,1940,1,425369.0,83,2016,10,22001476.0,2016,10,18
2,0,2,4000.0,2250.0,1955,1,655000.0,68,2017,6,40002250.0,2017,6,22
2,0,2,4000.0,638.0,1920,1,790000.0,103,2016,10,4000638.0,2016,10,13
2,0,2,4000.0,1580.0,1930,1,645000.0,93,2017,6,40001580.0,2017,6,30
2,0,2,2171.0,1688.0,1935,1,440000.0,88,2017,6,21711688.0,2017,6,8
2,0,2,3000.0,1298.0,1925,1,483000.0,98,2016,9,30001298.0,2016,9,30
2,0,2,2900.0,1932.0,1945,1,670000.0,78,2017,3,29001932.0,2017,3,31
2,0,2,2900.0,1932.0,1945,1,415000.0,78,2016,9,29001932.0,2016,9,13
3,0,3,4200.0,3202.0,1970,1,995000.0,53,2017,4,42003202.0,2017,4,17
3,0,3,2067.0,3047.0,1975,1,749000.0,48,2017,6,20673047.0,2017,6,5
3,0,3,2067.0,3168.0,1975,1,25000.0,48,2016,10,20673168.0,2016,10,26
3,0,3,2083.0,2794.0,1975,1,815000.0,48,2017,2,20832794.0,2017,2,17
3,0,3,2083.0,2794.0,1975,1,620000.0,48,2016,12,20832794.0,2016,12,8
3,0,3,2917.0,3190.0,1975,1,858500.0,48,2017,4,29173190.0,2017,4,3
3,0,3,3050.0,3304.0,1970,1,992000.0,53,2017,6,30503304.0,2017,6,28
3,0,3,2842.0,1780.0,1960,1,800000.0,63,2016,9,28421780.0,2016,9,1
3,0,3,1755.0,2422.0,1960,1,100000.0,63,2016,12,17552422.0,2016,12,6
3,0,3,2398.0,2068.0,1950,1,560000.0,73,2017,7,23982068.0,2017,7,24
6,3,9,6750.0,5928.0,1978,2,1380000.0,45,2016,10,67505928.0,2016,10,12
4,1,5,1980.0,4200.0,1913,2,675000.0,110,2017,8,19804200.0,2017,8,22
1,1,2,1671.0,1900.0,1931,4,650000.0,92,2017,2,16711900.0,2017,2,10
2,3,5,1340.0,2400.0,1930,4,567000.0,93,2017,5,13402400.0,2017,5,5
0,2,2,3146.0,2000.0,1931,4,10.0,92,2017,7,31462000.0,2017,7,21
0,1,1,2388.0,1204.0,1931,4,575000.0,92,2016,12,23881204.0,2016,12,15
0,1,1,2388.0,1204.0,1931,4,575000.0,92,2016,10,23881204.0,2016,10,17
0,1,1,7500.0,1600.0,1950,4,1070000.0,73,2017,2,75001600.0,2017,2,7
0,1,1,5040.0,5600.0,1924,4,1025000.0,99,2016,9,50405600.0,2016,9,13
1,0,1,2000.0,2083.0,1945,1,870000.0,78,2016,9,20002083.0,2016,9,7
1,0,1,2000.0,1440.0,1940,1,950000.0,83,2017,5,20001440.0,2017,5,4
1,0,1,2433.0,1632.0,1930,1,740000.0,93,2016,10,24331632.0,2016,10,18
1,0,1,2400.0,1344.0,1925,1,898000.0,98,2017,3,24001344.0,2017,3,20
1,0,1,2400.0,1344.0,1925,1,745000.0,98,2017,7,24001344.0,2017,7,19
1,0,1,2400.0,1344.0,1925,1,800000.0,98,2016,9,24001344.0,2016,9,30
1,0,1,3091.0,1776.0,1925,1,870000.0,98,2017,8,30911776.0,2017,8,18
1,0,1,2828.0,1796.0,1945,1,798000.0,78,2017,7,28281796.0,2017,7,14
1,0,1,2400.0,1456.0,1925,1,755000.0,98,2016,10,24001456.0,2016,10,31
1,0,1,2280.0,1680.0,1945,1,735000.0,78,2017,4,22801680.0,2017,4,18
1,0,1,2000.0,1520.0,1938,1,775000.0,85,2016,10,20001520.0,2016,10,14
1,0,1,2700.0,1950.0,1932,1,10.0,91,2016,10,27001950.0,2016,10,27
1,0,1,2000.0,1330.0,1931,1,800000.0,92,2017,3,20001330.0,2017,3,15
1,0,1,2000.0,1330.0,1931,1,805000.0,92,2017,4,20001330.0,2017,4,3
1,0,1,2000.0,1330.0,1931,1,880000.0,92,2017,5,20001330.0,2017,5,5
1,0,1,4000.0,1740.0,1928,1,999999.0,95,2016,9,40001740.0,2016,9,15
1,0,1,2715.0,2100.0,1930,1,945000.0,93,2016,9,27152100.0,2016,9,14
1,0,1,1800.0,1260.0,1940,1,710000.0,83,2016,12,18001260.0,2016,12,9
1,0,1,4158.0,2290.0,1932,1,1295000.0,91,2017,8,41582290.0,2017,8,8
1,0,1,5000.0,2030.0,1938,1,1280000.0,85,2017,3,50002030.0,2017,3,6
1,0,1,4000.0,1590.0,1940,1,1050000.0,83,2016,9,40001590.0,2016,9,1
1,0,1,4054.0,2528.0,1940,1,955000.0,83,2017,2,40542528.0,2017,2,10
1,0,1,4270.0,1696.0,1940,1,1050000.0,83,2017,8,42701696.0,2017,8,18
1,0,1,3525.0,1872.0,1940,1,1195000.0,83,2017,7,35251872.0,2017,7,14
1,0,1,3525.0,1448.0,1940,1,1200000.0,83,2017,2,35251448.0,2017,2,2
1,0,1,3707.0,1995.0,1942,1,998000.0,81,2017,1,37071995.0,2017,1,26
1,0,1,4750.0,2661.0,1965,1,1300000.0,58,2017,6,47502661.0,2017,6,2
1,0,1,1736.0,1224.0,1938,1,790000.0,85,2017,6,17361224.0,2017,6,14
1,0,1,1871.0,1224.0,1938,1,695000.0,85,2017,8,18711224.0,2017,8,14
1,0,1,5750.0,1928.0,1950,1,10.0,73,2017,2,57501928.0,2017,2,17
1,0,1,4159.0,2530.0,1955,1,995000.0,68,2016,12,41592530.0,2016,12,9
1,0,1,2591.0,1620.0,1949,1,755000.0,74,2017,8,25911620.0,2017,8,21
1,0,1,4158.0,2118.0,1953,1,1100000.0,70,2017,7,41582118.0,2017,7,14
1,0,1,1705.0,1188.0,1939,1,700000.0,84,2017,3,17051188.0,2017,3,21
1,0,1,1540.0,1188.0,1939,1,250000.0,84,2016,12,15401188.0,2016,12,28
1,0,1,4895.0,2358.0,1953,1,1040000.0,70,2016,11,48952358.0,2016,11,10
1,0,1,2088.0,1428.0,1931,1,640000.0,92,2017,6,20881428.0,2017,6,19
1,0,1,1900.0,1440.0,1931,1,788000.0,92,2017,6,19001440.0,2017,6,29
1,0,1,1800.0,1170.0,1947,1,620000.0,76,2017,1,18001170.0,2017,1,13
1,0,1,2004.0,1911.0,1967,1,808000.0,56,2017,4,20041911.0,2017,4,4
1,0,1,2626.0,1600.0,1929,1,650000.0,94,2017,6,26261600.0,2017,6,30
1,0,1,1978.0,1600.0,1932,1,726000.0,91,2016,10,19781600.0,2016,10,24
1,0,1,1978.0,1600.0,1932,1,815000.0,91,2017,8,19781600.0,2017,8,24
1,0,1,1978.0,1600.0,1932,1,750000.0,91,2017,5,19781600.0,2017,5,1
1,0,1,1975.0,1600.0,1932,1,361990.0,91,2017,1,19751600.0,2017,1,3
1,0,1,2000.0,1557.0,1932,1,743000.0,91,2016,12,20001557.0,2016,12,13
1,0,1,2000.0,1437.0,1932,1,800000.0,91,2016,12,20001437.0,2016,12,20
1,0,1,2310.0,946.0,1955,1,650000.0,68,2017,7,2310946.0,2017,7,11
1,0,1,2520.0,946.0,1955,1,825000.0,68,2017,6,2520946.0,2017,6,1
1,0,1,2580.0,1782.0,1940,1,850000.0,83,2017,1,25801782.0,2017,1,27
1,0,1,2412.0,1260.0,1930,1,725000.0,93,2016,12,24121260.0,2016,12,15
1,0,1,2948.0,880.0,1930,1,250000.0,93,2017,5,2948880.0,2017,5,30
1,0,1,2242.0,1354.0,1945,1,956000.0,78,2017,1,22421354.0,2017,1,31
1,0,1,2000.0,1200.0,1945,1,820000.0,78,2016,11,20001200.0,2016,11,23
1,0,1,2200.0,1084.0,1940,1,825000.0,83,2017,6,22001084.0,2017,6,8
1,0,1,2200.0,940.0,1940,1,765000.0,83,2017,1,2200940.0,2017,1,27
1,0,1,3450.0,1636.0,1935,1,860000.0,88,2016,11,34501636.0,2016,11,28
1,0,1,1928.0,1032.0,1945,1,850000.0,78,2016,11,19281032.0,2016,11,14
1,0,1,2832.0,1440.0,1940,1,923000.0,83,2016,9,28321440.0,2016,9,26
1,0,1,1958.0,1444.0,1945,1,1150000.0,78,2016,11,19581444.0,2016,11,21
2,0,2,3800.0,1392.0,1930,1,1150000.0,93,2017,6,38001392.0,2017,6,22
2,0,2,2433.0,1632.0,1925,1,860000.0,98,2017,3,24331632.0,2017,3,30
2,0,2,2433.0,1776.0,1925,1,870000.0,98,2016,11,24331776.0,2016,11,3
2,0,2,2640.0,3010.0,1940,1,910000.0,83,2017,3,26403010.0,2017,3,23
2,0,2,2565.0,2980.0,1920,1,847100.0,103,2016,11,25652980.0,2016,11,15
2,0,2,2567.0,1950.0,1931,1,995000.0,92,2017,8,25671950.0,2017,8,16
2,0,2,5143.0,2444.0,1940,1,1348000.0,83,2016,10,51432444.0,2016,10,27
2,0,2,3833.0,2781.0,1923,1,1350000.0,100,2016,9,38332781.0,2016,9,15
2,0,2,4159.0,2165.0,1940,1,1260000.0,83,2017,8,41592165.0,2017,8,4
2,0,2,4679.0,2816.0,1950,1,915000.0,73,2017,2,46792816.0,2017,2,7
2,0,2,1900.0,1434.0,1931,1,740000.0,92,2016,12,19001434.0,2016,12,19
2,0,2,2678.0,2042.0,2001,1,980000.0,22,2016,12,26782042.0,2016,12,1
2,0,2,1992.0,2042.0,2002,1,950000.0,21,2017,3,19922042.0,2017,3,24
2,0,2,1992.0,2042.0,2002,1,940000.0,21,2016,10,19922042.0,2016,10,7
2,0,2,1992.0,2042.0,2002,1,935000.0,21,2016,12,19922042.0,2016,12,19
2,0,2,1992.0,2042.0,2002,1,945000.0,21,2017,2,19922042.0,2017,2,3
2,0,2,1992.0,2042.0,2002,1,945000.0,21,2017,3,19922042.0,2017,3,29
2,0,2,4092.0,2128.0,1940,1,102900.0,83,2017,7,40922128.0,2017,7,10
2,0,2,1978.0,1600.0,1932,1,773000.0,91,2016,9,19781600.0,2016,9,22
2,0,2,2266.0,1280.0,1929,1,918000.0,94,2017,8,22661280.0,2017,8,7
2,0,2,2731.0,2028.0,1960,1,870000.0,63,2016,9,27312028.0,2016,9,30
2,0,2,3200.0,1716.0,1945,1,935000.0,78,2017,3,32001716.0,2017,3,15
2,0,2,2000.0,1816.0,1945,1,995000.0,78,2017,7,20001816.0,2017,7,6
2,0,2,1600.0,1264.0,1935,1,765000.0,88,2016,10,16001264.0,2016,10,3
2,1,3,2200.0,2574.0,1935,1,995000.0,88,2016,12,22002574.0,2016,12,8
2,0,2,2644.0,981.0,1935,1,700000.0,88,2017,6,2644981.0,2017,6,22
1,0,1,1830.0,1480.0,1945,1,800000.0,78,2016,12,18301480.0,2016,12,1
2,0,2,2000.0,2071.0,1940,1,979000.0,83,2017,7,20002071.0,2017,7,20
2,0,2,4000.0,1817.0,1945,1,10.0,78,2016,10,40001817.0,2016,10,13
2,0,2,2000.0,1800.0,1945,1,510000.0,78,2017,4,20001800.0,2017,4,19
3,0,3,1960.0,2118.0,1988,1,1250000.0,35,2017,6,19602118.0,2017,6,28
3,0,3,3618.0,2640.0,2001,1,1400000.0,22,2016,9,36182640.0,2016,9,14
3,0,3,2400.0,1632.0,1925,1,750000.0,98,2017,7,24001632.0,2017,7,25
3,0,3,3828.0,3120.0,1940,1,1588000.0,83,2017,5,38283120.0,2017,5,19
3,0,3,2000.0,2682.0,1943,1,1288000.0,80,2017,3,20002682.0,2017,3,22
3,0,3,4000.0,2520.0,1932,1,570000.0,91,2017,5,40002520.0,2017,5,12
3,0,3,4156.0,3354.0,1983,1,1350000.0,40,2016,10,41563354.0,2016,10,19
3,0,3,3000.0,2800.0,1970,1,1300000.0,53,2017,3,30002800.0,2017,3,10
3,0,3,2000.0,3000.0,1965,1,1180000.0,58,2016,12,20003000.0,2016,12,1
5,0,5,4176.0,4062.0,1931,2,2366714.0,92,2016,12,41764062.0,2016,12,21
446,0,446,76000.0,395000.0,1960,2,180000.0,63,2016,11,76000395000.0,2016,11,28
0,10,10,74290.0,357760.0,1975,4,139874900.0,48,2017,3,74290357760.0,2017,3,28
0,2,2,2100.0,2700.0,1950,4,2000000.0,73,2017,8,21002700.0,2017,8,14
0,1,1,9468.0,575.0,1940,4,500000.0,83,2017,4,9468575.0,2017,4,3
0,1,1,4500.0,1440.0,1930,4,975000.0,93,2017,1,45001440.0,2017,1,26
1,1,2,4008.0,5544.0,1931,4,4733286.0,92,2016,12,40085544.0,2016,12,21
1,0,1,2400.0,1417.0,1905,1,580000.0,118,2017,1,24001417.0,2017,1,30
1,0,1,2000.0,1280.0,1925,1,510000.0,98,2016,10,20001280.0,2016,10,28
1,0,1,2500.0,1063.0,1945,1,10.0,78,2016,12,25001063.0,2016,12,5
1,0,1,2500.0,1063.0,1945,1,260000.0,78,2016,10,25001063.0,2016,10,28
1,0,1,2000.0,1373.0,1920,1,305000.0,103,2016,11,20001373.0,2016,11,4
1,1,2,1537.0,2340.0,1910,1,664511.0,113,2017,3,15372340.0,2017,3,28
1,0,1,3742.0,1876.0,1910,1,750000.0,113,2017,3,37421876.0,2017,3,29
1,0,1,6305.0,2070.0,1910,1,840000.0,113,2017,7,63052070.0,2017,7,17
1,0,1,2188.0,1376.0,1915,1,580000.0,108,2016,9,21881376.0,2016,9,12
1,0,1,2142.0,1376.0,1920,1,625000.0,103,2017,5,21421376.0,2017,5,11
1,0,1,2060.0,1753.0,1910,1,580000.0,113,2017,7,20601753.0,2017,7,6
1,0,1,2490.0,1714.0,1920,1,610000.0,103,2016,10,24901714.0,2016,10,21
1,0,1,2625.0,1751.0,1925,1,626000.0,98,2016,9,26251751.0,2016,9,23
1,0,1,3500.0,1846.0,1920,1,725000.0,103,2017,7,35001846.0,2017,7,10
1,0,1,2500.0,1344.0,1915,1,595000.0,108,2017,2,25001344.0,2017,2,3
1,1,2,2165.0,2000.0,1910,1,600000.0,113,2017,6,21652000.0,2017,6,1
1,1,2,2100.0,2000.0,1931,1,640000.0,92,2017,6,21002000.0,2017,6,5
1,0,1,3500.0,2198.0,1925,1,775000.0,98,2017,5,35002198.0,2017,5,8
1,0,1,3200.0,1825.0,1925,1,690000.0,98,2016,11,32001825.0,2016,11,29
1,0,1,2500.0,1576.0,1920,1,500000.0,103,2017,7,25001576.0,2017,7,24
1,0,1,2000.0,1321.0,1920,1,300000.0,103,2017,3,20001321.0,2017,3,24
1,0,1,3300.0,1735.0,1930,1,660000.0,93,2017,3,33001735.0,2017,3,10
1,0,1,3300.0,1710.0,1910,1,639000.0,113,2016,11,33001710.0,2016,11,3
1,0,1,2642.0,1440.0,1920,1,470000.0,103,2016,9,26421440.0,2016,9,20
1,0,1,2800.0,1240.0,1920,1,475000.0,103,2017,4,28001240.0,2017,4,10
1,0,1,2685.0,1248.0,1920,1,400000.0,103,2017,1,26851248.0,2017,1,31
1,0,1,2000.0,1280.0,1920,1,435000.0,103,2017,3,20001280.0,2017,3,30
1,0,1,1621.0,1182.0,1920,1,415000.0,103,2017,1,16211182.0,2017,1,4
1,0,1,2000.0,1244.0,1930,1,173000.0,93,2017,2,20001244.0,2017,2,23
1,0,1,2500.0,1116.0,1920,1,460000.0,103,2016,11,25001116.0,2016,11,15
1,0,1,1600.0,1596.0,1920,1,390000.0,103,2017,1,16001596.0,2017,1,25
1,0,1,2056.0,1655.0,1920,1,530000.0,103,2016,12,20561655.0,2016,12,9
1,0,1,4000.0,1843.0,1910,1,10.0,113,2017,1,40001843.0,2017,1,13
1,0,1,4400.0,1952.0,1930,1,865000.0,93,2017,6,44001952.0,2017,6,29
1,0,1,3000.0,1698.0,1920,1,465000.0,103,2016,9,30001698.0,2016,9,15
1,0,1,2500.0,1224.0,1920,1,445000.0,103,2016,10,25001224.0,2016,10,17
1,0,1,1800.0,1404.0,1920,1,475000.0,103,2017,6,18001404.0,2017,6,23
1,0,1,2000.0,1248.0,1920,1,340000.0,103,2017,1,20001248.0,2017,1,9
1,0,1,2900.0,1264.0,1930,1,520000.0,93,2017,5,29001264.0,2017,5,25
1,0,1,2100.0,1164.0,1925,1,459000.0,98,2017,1,21001164.0,2017,1,9
1,0,1,1700.0,1312.0,1920,1,443000.0,103,2017,3,17001312.0,2017,3,17
1,0,1,1526.0,1152.0,1910,1,294060.0,113,2016,9,15261152.0,2016,9,28
1,1,2,1623.0,1900.0,1901,1,315000.0,122,2016,10,16231900.0,2016,10,28
1,0,1,2000.0,1008.0,1920,1,530000.0,103,2016,11,20001008.0,2016,11,30
1,0,1,2000.0,1350.0,1920,1,160000.0,103,2017,5,20001350.0,2017,5,31
1,0,1,2500.0,1188.0,1920,1,394800.0,103,2016,11,25001188.0,2016,11,21
1,0,1,2500.0,1188.0,1920,1,853642.0,103,2016,11,25001188.0,2016,11,21
1,0,1,1800.0,980.0,1920,1,431000.0,103,2017,7,1800980.0,2017,7,13
1,0,1,2000.0,1248.0,1920,1,550000.0,103,2017,5,20001248.0,2017,5,17
1,0,1,3858.0,1980.0,1920,1,505000.0,103,2017,2,38581980.0,2017,2,17
1,0,1,1858.0,1260.0,1945,1,430000.0,78,2016,12,18581260.0,2016,12,19
1,0,1,2300.0,2025.0,1910,1,368000.0,113,2016,11,23002025.0,2016,11,16
1,0,1,3450.0,2017.0,1920,1,607000.0,103,2016,12,34502017.0,2016,12,15
1,0,1,1656.0,1164.0,1920,1,100.0,103,2017,7,16561164.0,2017,7,7
1,0,1,2875.0,1224.0,1920,1,15000.0,103,2016,11,28751224.0,2016,11,4
1,0,1,2875.0,1376.0,1920,1,540000.0,103,2017,4,28751376.0,2017,4,28
1,0,1,1558.0,860.0,1915,1,412000.0,108,2017,8,1558860.0,2017,8,21
1,0,1,1852.0,1280.0,1920,1,460000.0,103,2017,3,18521280.0,2017,3,29
1,0,1,2521.0,1153.0,1920,1,505000.0,103,2017,4,25211153.0,2017,4,21
1,0,1,2500.0,1768.0,1920,1,585000.0,103,2017,8,25001768.0,2017,8,3
